transaccion_id,perfil_id,version_perfil_aplicada,fecha,descripcion_original,descripcion_normalizada,valor,moneda,direccion,tipo_movimiento,categoria_principal,subcategoria,finalidad,esencialidad,relacion_actividad,relacion_hobby,meta_relacionada,nota_usuario,es_recurrente,estado_clasificacion,estado_alcance_mvp,requiere_confirmacion,motivo_confirmacion,evidencia_contextual,confianza_objetivo,etiqueta_revisada,canal,particion,historia_financiera_controlada,es_sintetico,version_taxonomia,version_esquema,estado_ingreso_perfil,regularidad_movimiento,modalidad_ingreso_observada,categoria_confirmada_usuario,confirmacion_usuario,fuente_etiqueta,ocurrencias_previas_90d,meses_previos_con_movimiento,dias_desde_movimiento_similar,variacion_valor_previa_pct,historial_regularidad_disponible,criterio_regularidad,fuente_regularidad,regularidad_confirmada_usuario,huella_registro
TX_0069_0096,PERF_0069,perfil_estructurado_v2.0,2026-06-27,TRANSFERENCIA A TERCERO,transferencia a tercero,230000,COP,salida,transferencia_apoyo,Transferencias y apoyo,transferencia,transferencia_terceros,neutral,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:transferencia a tercero,0.952,si,bancario,validation,fragilidad_sostenida,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,,Transferencias y apoyo,si,historia_controlada_y_confirmacion_usuario,2,2,52,43.12,si,recurrencia_de_apoyo_observada,historia_controlada_mvp_v2,no,1628d3814631d63fc572876d5cf0ae14130ccd36f28d8d3de057334d01412aa6
TX_0069_0097,PERF_0069,perfil_estructurado_v2.0,2026-06-28,TRANSPORTE COSECHA,transporte cosecha,504000,COP,salida,gasto,Inversión productiva,herramientas,laboral,productiva,agricultura,,,,no,clasificada,dentro_del_mvp,no,,actividad:agricultura | descripcion:transporte cosecha,0.972,si,bancario,validation,fragilidad_sostenida,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,1,0,15,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,db704308bfb591119e864983f072cf4b7267425955b86dea808550ef6c0dabc2
TX_0069_0098,PERF_0069,perfil_estructurado_v2.0,2026-06-29,HERRAMIENTA EDUCATIVA,herramienta educativa,118000,COP,salida,gasto,Educación,herramientas,laboral,productiva,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:herramienta educativa,0.971,si,bancario,validation,fragilidad_sostenida,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Educación,si,historia_controlada_y_confirmacion_usuario,1,0,5,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,05cc693682f14835647d220013d4da9be424b21da3bc102cf7427aa7a37e9ebe
TX_0069_0099,PERF_0069,perfil_estructurado_v2.0,2026-06-30,SEMILLAS Y ABONO,semillas y abono,472000,COP,salida,gasto,Inversión productiva,equipos y maquinaria,laboral,productiva,agricultura,,,,si,clasificada,dentro_del_mvp,no,,actividad:agricultura | descripcion:semillas y abono,0.864,si,bancario,validation,fragilidad_sostenida,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,4,2,37,36.06,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,11f8358dcb2bccdaeade37334413fa00467b422c6d8557d8ed0e3873c886d738
TX_0070_0001,PERF_0070,perfil_estructurado_v2.0,2026-04-03,PAGO ARRIENDO,pago arriendo,2079000,COP,salida,gasto,Vivienda,arriendo,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:pago arriendo,0.872,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,,Vivienda,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,61dfe16752ec01fbc661e3274dfba138fb65c30998738947340aa2c05f22627a
TX_0070_0002,PERF_0070,perfil_estructurado_v2.0,2026-04-03,ACCESORIOS PERSONALES,accesorios personales,378000,COP,salida,gasto,Vestimenta,accesorios,consumo_personal,discrecional,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:accesorios personales,0.875,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Vestimenta,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,9898592a2781ebecacc14026da8e2b1baad6b275cd325ed5bb8121ac289e87ac
TX_0070_0003,PERF_0070,perfil_estructurado_v2.0,2026-04-04,ACCESORIOS PERSONALES,accesorios personales,232000,COP,salida,gasto,Vestimenta,accesorios,consumo_personal,discrecional,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:accesorios personales,0.863,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Vestimenta,si,historia_controlada_y_confirmacion_usuario,1,0,1,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,2fa323964e16116ff0503c80e633bfa4276d264e5d92172788702af2fda06f32
TX_0070_0004,PERF_0070,perfil_estructurado_v2.0,2026-04-05,CAPACITACION,capacitacion,300000,COP,salida,gasto,Educación,cursos,consumo_mixto,productiva,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:capacitacion,0.943,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Educación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,a5b39671efe0b3b4685bc6ae9407b778f08a4cf571e3b433bb431ce712ad4957
TX_0070_0005,PERF_0070,perfil_estructurado_v2.0,2026-04-06,TIENDA CICLISMO,tienda ciclismo,359000,COP,salida,gasto,Ocio,eventos,hobby,protegida,,ciclismo,,,si,clasificada,dentro_del_mvp,no,,hobby:ciclismo | descripcion:tienda ciclismo,0.896,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,0007ab677b8e2212ad2e75617bd7e51a162391a7e1e3596dcef4018c9cf0c1ab
TX_0070_0006,PERF_0070,perfil_estructurado_v2.0,2026-04-06,PAGO PEDIDOS TIENDA,pago pedidos tienda,176000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de productos,generacion_ingreso,productiva,ventas_al_por_menor,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:52230,0.98,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,fe9982be5f94e27b23c00962a9569c611adba3c998d0f92f7e2db8b3126dd374
TX_0070_0007,PERF_0070,perfil_estructurado_v2.0,2026-04-07,RESTAURANTE,restaurante,349000,COP,salida,gasto,Alimentación,restaurante,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:restaurante,0.986,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,0d6e506fcbad23a48055c40125750c7d7d6e7092e47e498a53ddecfb96273d41
TX_0070_0008,PERF_0070,perfil_estructurado_v2.0,2026-04-07,PAGO DIVIDENDOS,pago dividendos,132000,COP,entrada,ingreso_generado,Rentas y rendimientos,dividendos,otro_recurso_confirmado,neutral,,,,,no,clasificada,dentro_del_mvp,no,,descripcion_bancaria_explicita_y_caso_sintetico_controlado,0.97,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,variable,Rentas y rendimientos,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,b96f4c94890b8d6a515e00a70292788b3c24829fb09caf8295b2c75ab251b132
TX_0070_0009,PERF_0070,perfil_estructurado_v2.0,2026-04-08,VENTAS DEL DIA,ventas del dia,255000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de productos,generacion_ingreso,productiva,ventas_al_por_menor,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:52230,0.98,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,45808beecde219fd0ed24eb17c13708ad9ecb033eb6509292d4646f69cb34f7d
TX_0070_0010,PERF_0070,perfil_estructurado_v2.0,2026-04-09,PAGO CUOTA DEUDA,pago cuota deuda,416000,COP,salida,pago_deuda,Deuda y financiación,interés,pago_deuda,compromiso,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:cuota prestamo,0.897,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Deuda y financiación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrencia_de_pago_observada,historia_controlada_mvp_v2,no,76af7c406661af636a85b8f9075a47bd90954185c8a180ffd12f0aa1d2a5a77f
TX_0070_0011,PERF_0070,perfil_estructurado_v2.0,2026-04-10,VENTAS DEL DIA,ventas del dia,196000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de productos,generacion_ingreso,productiva,ventas_al_por_menor,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:52230,0.98,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,1,0,2,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,b080656036d16a1d90b3d9b88ae702d770d8dbf66c61f728a43521a3236dd19e
TX_0070_0012,PERF_0070,perfil_estructurado_v2.0,2026-04-11,VENTAS DEL DIA BARBERIA,ventas del dia barberia,748000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de servicios,generacion_ingreso,productiva,peluqueria_y_barberia,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:51410,0.98,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,0f602c35cacff3b6f56cf0a460cffe81eac8e6d0890bbedb50d5ecc6f2a52efd
TX_0070_0013,PERF_0070,perfil_estructurado_v2.0,2026-04-12,FACTURA INTERNET,factura internet,398000,COP,salida,gasto,Servicios,internet,consumo_mixto,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura internet,0.908,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,f8ffc3eb18d83432a2a3643811545577f5f1694b5334009b746a691a2f817a4e
TX_0070_0014,PERF_0070,perfil_estructurado_v2.0,2026-04-12,FACTURA ENERGIA,factura energia,661000,COP,salida,gasto,Servicios,energía,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura energia,0.927,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,5dd6493f12d6fb1bb7b31d2b3b8113926af5aa1e2edc21e4adcb99d273bbad2a
TX_0070_0015,PERF_0070,perfil_estructurado_v2.0,2026-04-14,DONACION,donacion,174000,COP,salida,transferencia_apoyo,Transferencias y apoyo,donación,apoyo_terceros,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:donacion,0.929,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Transferencias y apoyo,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrencia_de_apoyo_observada,historia_controlada_mvp_v2,no,14333687e3a050f2050d29c063dc29f7424ebf63a83fdd2c7a30256d2431c55f
TX_0070_0016,PERF_0070,perfil_estructurado_v2.0,2026-04-14,SUPERMERCADO,supermercado,619000,COP,salida,gasto,Alimentación,mercado,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:supermercado,0.876,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,841dc22a2efe57bccc79ed1aa1da90ac0452db5f6d99293d1ed89558a058941d
TX_0070_0017,PERF_0070,perfil_estructurado_v2.0,2026-04-15,EXAMEN MEDICO,examen medico,715000,COP,salida,gasto,Salud,examen,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:examen medico,0.89,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Salud,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,bf75261ce74b9b92e3563dda83e1954c3b73e67658c11e66e211480f83dfab96
TX_0070_0018,PERF_0070,perfil_estructurado_v2.0,2026-04-16,VENTAS DEL DIA BARBERIA,ventas del dia barberia,531000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de servicios,generacion_ingreso,productiva,peluqueria_y_barberia,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:51410,0.98,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,1,0,5,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,f0ef1c1e979d179f2d69965b7370b9c447e5b4a3403ce9cd21a7f1bfd4664161
TX_0070_0019,PERF_0070,perfil_estructurado_v2.0,2026-04-17,BUS URBANO,bus urbano,576000,COP,salida,gasto,Transporte,público,consumo_personal,esencial,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:bus urbano,0.91,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,8e99ddcd6478d282edf777bc52e0caac639546ffa822b76939b1dca1a1b47c43
TX_0070_0020,PERF_0070,perfil_estructurado_v2.0,2026-04-20,SUPERMERCADO,supermercado,704000,COP,salida,gasto,Alimentación,mercado,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:supermercado,0.987,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,1,0,6,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,2df78c51e652a9a94adbe40cf3a5f28bba6d3c842741529019edde5c2d8c0147
TX_0070_0021,PERF_0070,perfil_estructurado_v2.0,2026-04-21,PRODUCTOS CABELLO,productos cabello,677000,COP,salida,gasto,Inversión productiva,creación o ampliación de proyectos,laboral,productiva,peluqueria_y_barberia,,,,no,clasificada,dentro_del_mvp,no,,actividad:peluqueria_y_barberia | descripcion:productos cabello,0.906,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,87efb7db6a8a75d69820b8dd130dbee73b8251302de875116257e398af29f661
TX_0070_0022,PERF_0070,perfil_estructurado_v2.0,2026-04-21,CAFE,cafe,207000,COP,salida,gasto,Alimentación,cafetería,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:cafe,0.879,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,b15ba1bb8b6ae89134580d43c5d99002e49edda4fd62998c3ec1006930ef3022
TX_0070_0023,PERF_0070,perfil_estructurado_v2.0,2026-04-22,PAGO CUOTA DEUDA,pago cuota deuda,470000,COP,salida,pago_deuda,Deuda y financiación,interés,pago_deuda,compromiso,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:pago credito,0.953,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Deuda y financiación,si,historia_controlada_y_confirmacion_usuario,1,0,13,,no,recurrencia_de_pago_observada,historia_controlada_mvp_v2,no,b4b1a58b6f4eb19d6886a55441f5dafea8096d3e970b5a1011861c7a14e57ee0
TX_0070_0024,PERF_0070,perfil_estructurado_v2.0,2026-04-22,VENTAS DEL DIA,ventas del dia,216000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de productos,generacion_ingreso,productiva,ventas_al_por_menor,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:52230,0.98,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,2,0,12,13.08,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,678f16c2453ef3d17942e113af11243c8f83d8492d9c37f11e7a9b3daa4de938
TX_0070_0025,PERF_0070,perfil_estructurado_v2.0,2026-04-25,ACCESORIOS BICICLETA,accesorios bicicleta,228000,COP,salida,gasto,Ocio,ciclismo,hobby,protegida,,ciclismo,,Los accesorios son para la bicicleta que uso como hobby.,si,clasificada,dentro_del_mvp,no,,descripcion:accesorios bicicleta | hobby:ciclismo | nota_usuario:Los accesorios son para la bicicleta que uso como hobby.,0.96,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,16f2beb7f129aa4e0f2834acfe8fd7f6c13efc5637ba8b7b3044be9a1f9f53f6
TX_0070_0026,PERF_0070,perfil_estructurado_v2.0,2026-04-25,DESEMBOLSO CREDITO BANCO,desembolso credito banco,710000,COP,entrada,financiacion_recibida,Deuda y financiación recibida,desembolso de crédito,liquidez_financiada,financiacion,,,,,si,clasificada,dentro_del_mvp,no,,descripcion_bancaria_explicita,0.99,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Deuda y financiación recibida,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,77069d5f931eea8b4fabbfd4812f1cdd323f4cf02120f2e168a121ea27717d70
TX_0070_0027,PERF_0070,perfil_estructurado_v2.0,2026-04-26,VENTAS DEL DIA BARBERIA,ventas del dia barberia,433000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de servicios,generacion_ingreso,productiva,peluqueria_y_barberia,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:51410,0.98,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,2,0,10,16.97,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,0a48f50c1d7e97996c94563cfb54edf4071241c26641745c0f91ac4cccc48669
TX_0070_0028,PERF_0070,perfil_estructurado_v2.0,2026-04-28,ABONO CORTE Y BARBA,abono corte y barba,423000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de servicios,generacion_ingreso,productiva,peluqueria_y_barberia,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:51410,0.98,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,8d45ff2d382a19ffdaa11863de27ed40a443e15998fedeec154ac112b62484f3
TX_0070_0029,PERF_0070,perfil_estructurado_v2.0,2026-04-29,TALLER VEHICULO,taller vehiculo,291000,COP,salida,gasto,Transporte,mantenimiento,consumo_mixto,mixta,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:taller vehiculo,0.863,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,62fff740937ed08579a81061cbff8bcfb465b42b3f3d77d096dd2b12e0b17d31
TX_0070_0030,PERF_0070,perfil_estructurado_v2.0,2026-04-29,TRANSFERENCIA A TERCERO,transferencia a tercero,423000,COP,salida,transferencia_apoyo,Transferencias y apoyo,transferencia,transferencia_terceros,neutral,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:transferencia a tercero,0.918,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,,Transferencias y apoyo,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrencia_de_apoyo_observada,historia_controlada_mvp_v2,no,fd4360f5905329db376342a40ef316f408f9e11db57b6f53cacf9f4e9046c554
TX_0070_0031,PERF_0070,perfil_estructurado_v2.0,2026-04-29,PAGO SERVICIOS BARBERIA,pago servicios barberia,495000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de servicios,generacion_ingreso,productiva,peluqueria_y_barberia,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:51410,0.98,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,fijo,variable,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,fd75e889a9fe51567e3f2b1d88b048f118e09f17c57b850bab1d6a41a738c209
TX_0070_0032,PERF_0070,perfil_estructurado_v2.0,2026-04-30,RECARGA TRANSPORTE,recarga transporte,400000,COP,salida,gasto,Transporte,público,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:recarga transporte,0.971,si,bancario,train,situacion_critica,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,variable,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,5e91ced3a0ba952e0b3f5d7dcbd4b67d61bdf5bd0189203b4efaac5e98f1abf6
