perfil_id,descripcion_normalizada,direccion,tipo_movimiento,categoria_principal,ocurrencias,fecha_inicial,fecha_final,valor_mediano,dataset_declara_recurrente,regularidad_dataset,estado_ingreso_perfil,fechas_distintas,intervalo_mediano_dias,dispersion_intervalo_dias,cadencia_observada,regularidad_pct,estado_patron,naturaleza_observada,nivel_incertidumbre
PERF_0130,mantenimiento maquina corte,salida,gasto,Inversión productiva,3,2026-04-04,2026-06-28,609000.0,True,fijo,fijo,3,42.5,29.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0130,capacitacion,salida,gasto,Educación,2,2026-04-04,2026-04-09,145000.0,False,variable,fijo,2,5.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0130,pago arriendo,salida,gasto,Vivienda,3,2026-04-05,2026-06-02,1543000.0,True,fijo,fijo,3,29.0,2.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0130,pago ingreso principal,entrada,ingreso_generado,Ingresos laborales,3,2026-04-05,2026-06-05,700000.0,True,fijo,fijo,3,30.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0130,seguro salud,salida,gasto,Salud,2,2026-04-07,2026-04-16,114500.0,False,variable,fijo,2,9.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0130,factura internet,salida,gasto,Servicios,6,2026-04-08,2026-06-12,385000.0,True,fijo,fijo,4,30.0,1.0,irregular,66.67,sin_regularidad_suficiente,variable,media
PERF_0130,recarga transporte,salida,gasto,Transporte,4,2026-04-08,2026-06-22,462000.0,True,fijo,fijo,4,16.0,7.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0130,taller vehiculo,salida,gasto,Transporte,3,2026-04-08,2026-06-06,73000.0,True,fijo,fijo,3,29.5,24.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0130,factura gas,salida,gasto,Servicios,3,2026-04-08,2026-06-08,313000.0,True,fijo,fijo,3,30.5,11.5,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0130,factura energia,salida,gasto,Servicios,4,2026-04-12,2026-06-15,310000.0,True,fijo,fijo,3,32.0,6.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0130,supermercado,salida,gasto,Alimentación,3,2026-04-13,2026-06-30,405000.0,True,fijo,fijo,3,39.0,21.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0130,donacion,salida,transferencia_apoyo,Transferencias y apoyo,2,2026-04-13,2026-05-03,146000.0,True,fijo,fijo,2,20.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0130,productos cabello,salida,gasto,Inversión productiva,2,2026-04-17,2026-05-25,298000.0,True,fijo,fijo,2,38.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0130,libro digital,salida,gasto,Educación,1,2026-04-19,2026-04-19,100000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,plan celular,salida,gasto,Servicios,1,2026-04-20,2026-04-20,169000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,insumos barberia,salida,gasto,Inversión productiva,2,2026-04-22,2026-05-05,306500.0,True,fijo,fijo,2,13.0,0.0,quincenal,100.0,posible_recurrencia,fijo,alta
PERF_0130,cafe,salida,gasto,Alimentación,2,2026-04-23,2026-06-03,155000.0,True,fijo,fijo,2,41.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0130,app domicilio comida,salida,gasto,Alimentación,1,2026-04-25,2026-04-25,78000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,hotel turismo,salida,gasto,Ocio,1,2026-04-25,2026-04-25,83000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,comida rapida,salida,gasto,Alimentación,1,2026-05-01,2026-05-01,275000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,drogueria,salida,gasto,Salud,1,2026-05-01,2026-05-01,408000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,pago credito,salida,pago_deuda,Deuda y financiación,7,2026-05-06,2026-06-16,427000.0,True,fijo,fijo,6,7.0,5.0,irregular,40.0,sin_regularidad_suficiente,variable,media
PERF_0130,arreglo prenda,salida,gasto,Vestimenta,2,2026-05-07,2026-06-27,217500.0,True,fijo,fijo,2,51.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0130,sastreria,salida,gasto,Vestimenta,1,2026-05-12,2026-05-12,94000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,matricula curso,salida,gasto,Educación,1,2026-05-12,2026-05-12,367000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,factura agua,salida,gasto,Servicios,1,2026-05-20,2026-05-20,566000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,uniforme trabajo,salida,gasto,Vestimenta,3,2026-05-21,2026-06-29,209000.0,True,fijo,fijo,3,19.5,13.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0130,taller de pintura,salida,gasto,Ocio,2,2026-05-22,2026-05-23,284500.0,False,variable,fijo,2,1.0,0.0,diaria,100.0,posible_recurrencia,fijo,alta
PERF_0130,accesorios personales,salida,gasto,Vestimenta,1,2026-05-22,2026-05-22,138000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,transferencia ayuda,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-05-26,2026-05-26,433000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,estacion servicio,salida,gasto,Transporte,1,2026-05-28,2026-05-28,301000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,libreria,salida,gasto,Educación,1,2026-05-31,2026-05-31,243000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,consulta medica,salida,gasto,Salud,1,2026-06-03,2026-06-03,367000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,medicamentos,salida,gasto,Salud,1,2026-06-16,2026-06-16,427000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,apoyo recibido,entrada,apoyo_recibido,Apoyos recibidos,1,2026-06-19,2026-06-19,464000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,prestamo informal a tercero,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-06-24,2026-06-24,433000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,tienda arte y pintura,salida,gasto,Ocio,1,2026-06-28,2026-06-28,120000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0130,apoyo familiar,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-06-28,2026-06-28,309000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,pago arriendo,salida,gasto,Vivienda,3,2026-04-02,2026-06-03,1951000.0,True,fijo,fijo,3,31.0,2.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0131,supermercado,salida,gasto,Alimentación,3,2026-04-02,2026-06-29,426000.0,True,fijo,fijo,3,44.0,11.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0131,medicamentos,salida,gasto,Salud,1,2026-04-03,2026-04-03,397000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,matricula curso,salida,gasto,Educación,2,2026-04-05,2026-06-14,299500.0,True,fijo,fijo,2,70.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0131,calzado,salida,gasto,Vestimenta,2,2026-04-05,2026-05-30,322500.0,True,fijo,fijo,2,55.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0131,pago ingreso principal,entrada,ingreso_generado,Ingresos laborales,3,2026-04-05,2026-06-05,2000000.0,True,fijo,fijo,3,30.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0131,arreglo vivienda,salida,gasto,Vivienda,3,2026-04-07,2026-04-26,306000.0,False,variable,fijo,3,9.5,7.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0131,factura energia,salida,gasto,Servicios,3,2026-04-12,2026-06-12,527000.0,True,fijo,fijo,3,30.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0131,dominio y hosting,salida,gasto,Inversión productiva,1,2026-04-13,2026-04-13,605000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,app domicilio comida,salida,gasto,Alimentación,2,2026-04-14,2026-06-26,319000.0,True,fijo,fijo,2,73.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0131,factura internet,salida,gasto,Servicios,4,2026-04-15,2026-06-12,384000.0,True,fijo,fijo,4,23.0,5.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0131,almacen moda,salida,gasto,Vestimenta,3,2026-04-17,2026-06-27,174000.0,True,fijo,fijo,3,35.5,18.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0131,accesorios personales,salida,gasto,Vestimenta,2,2026-04-20,2026-06-28,212500.0,True,fijo,fijo,2,69.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0131,compra pos,salida,gasto,Otra / ambigua,3,2026-04-21,2026-05-23,260000.0,True,fijo,fijo,3,16.0,15.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0131,zapateria,salida,gasto,Vestimenta,1,2026-04-23,2026-04-23,193000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,licencia github,salida,gasto,Inversión productiva,1,2026-04-25,2026-04-25,656000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,donacion,salida,transferencia_apoyo,Transferencias y apoyo,2,2026-04-27,2026-06-28,275000.0,True,fijo,fijo,2,62.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0131,boleteria,salida,gasto,Ocio,1,2026-04-27,2026-04-27,121000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,reserva viaje,salida,gasto,Ocio,1,2026-04-27,2026-04-27,103000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,recarga transporte,salida,gasto,Transporte,3,2026-04-28,2026-06-03,440000.0,True,fijo,fijo,3,18.0,4.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0131,estacion servicio,salida,gasto,Transporte,2,2026-04-28,2026-06-25,169000.0,True,fijo,fijo,2,58.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0131,consulta medica,salida,gasto,Salud,1,2026-04-29,2026-04-29,474000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,drogueria,salida,gasto,Salud,1,2026-04-29,2026-04-29,406000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,taller de pintura,salida,gasto,Ocio,2,2026-04-30,2026-06-13,318000.0,True,fijo,fijo,2,44.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0131,compra computador,salida,gasto,Inversión productiva,1,2026-05-01,2026-05-01,682000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,debito comercio,salida,gasto,Otra / ambigua,1,2026-05-02,2026-05-02,101000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,arreglo prenda,salida,gasto,Vestimenta,1,2026-05-03,2026-05-03,115000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,herramienta educativa,salida,gasto,Educación,2,2026-05-03,2026-05-08,236000.0,False,variable,fijo,2,5.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0131,administracion conjunto,salida,gasto,Vivienda,1,2026-05-03,2026-05-03,382000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,semillas y abono,salida,gasto,Inversión productiva,4,2026-05-09,2026-06-30,893500.0,True,fijo,fijo,4,12.0,11.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0131,app transporte,salida,gasto,Transporte,2,2026-05-10,2026-05-26,278500.0,False,variable,fijo,2,16.0,0.0,quincenal,100.0,posible_recurrencia,fijo,alta
PERF_0131,reverso compra tarjeta,entrada,devolucion,Devoluciones y reembolsos,1,2026-05-10,2026-05-10,70000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,cuota prestamo,salida,pago_deuda,Deuda y financiación,3,2026-05-13,2026-06-15,364000.0,True,fijo,fijo,3,16.5,14.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0131,abono subsidio,entrada,apoyo_recibido,Apoyos recibidos,1,2026-05-17,2026-05-17,665000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,tienda arte y pintura,salida,gasto,Ocio,2,2026-05-20,2026-06-16,240000.0,True,fijo,fijo,2,27.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0131,factura gas,salida,gasto,Servicios,1,2026-05-20,2026-05-20,282000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,transferencia ayuda,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-05-21,2026-05-21,326000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,uniforme trabajo,salida,gasto,Vestimenta,1,2026-05-26,2026-05-26,232000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,ferreteria reparacion,salida,gasto,Vivienda,1,2026-05-28,2026-05-28,278000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,combustible,salida,gasto,Transporte,2,2026-05-29,2026-06-04,218500.0,True,fijo,fijo,2,6.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0131,examen medico,salida,gasto,Salud,1,2026-05-31,2026-05-31,412000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,plataforma streaming,salida,gasto,Ocio,2,2026-06-03,2026-06-23,215500.0,False,variable,fijo,2,20.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0131,herramientas cultivo,salida,gasto,Inversión productiva,2,2026-06-07,2026-06-23,996500.0,False,variable,fijo,2,16.0,0.0,quincenal,100.0,posible_recurrencia,fijo,alta
PERF_0131,pago qr,salida,gasto,Otra / ambigua,1,2026-06-08,2026-06-08,252000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,copago salud,salida,gasto,Salud,1,2026-06-12,2026-06-12,357000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,sastreria,salida,gasto,Vestimenta,1,2026-06-15,2026-06-15,386000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0131,netflix,salida,gasto,Ocio,1,2026-06-22,2026-06-22,120000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,supermercado,salida,gasto,Alimentación,4,2026-04-02,2026-06-12,289000.0,True,fijo,sin_ingresos,4,19.0,6.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0132,cuota hipoteca,salida,gasto,Vivienda,3,2026-04-03,2026-06-01,1496000.0,True,fijo,sin_ingresos,3,29.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0132,utensilios reposteria,salida,gasto,Ocio,5,2026-04-04,2026-06-14,264000.0,True,fijo,sin_ingresos,5,16.0,8.0,irregular,25.0,sin_regularidad_suficiente,variable,media
PERF_0132,reverso compra tarjeta,entrada,devolucion,Devoluciones y reembolsos,1,2026-04-04,2026-04-04,40000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,ingredientes especiales,salida,gasto,Ocio,2,2026-04-05,2026-04-28,181500.0,False,variable,sin_ingresos,2,23.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0132,bus urbano,salida,gasto,Transporte,1,2026-04-07,2026-04-07,384000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,matricula curso,salida,gasto,Educación,1,2026-04-09,2026-04-09,227000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,examen medico,salida,gasto,Salud,1,2026-04-09,2026-04-09,331000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,medicamentos,salida,gasto,Salud,1,2026-04-12,2026-04-12,272000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,boleteria,salida,gasto,Ocio,1,2026-04-14,2026-04-14,183000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,factura internet,salida,gasto,Servicios,3,2026-04-15,2026-06-08,291000.0,True,fijo,sin_ingresos,3,27.0,0.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0132,pago tarjeta credito,salida,pago_deuda,Deuda y financiación,3,2026-04-18,2026-05-01,354000.0,True,fijo,sin_ingresos,2,13.0,0.0,quincenal,100.0,posible_recurrencia,fijo,alta
PERF_0132,factura energia,salida,gasto,Servicios,5,2026-04-20,2026-06-20,322000.0,True,fijo,sin_ingresos,5,15.0,9.5,irregular,25.0,sin_regularidad_suficiente,variable,media
PERF_0132,entrada evento,salida,gasto,Ocio,2,2026-04-20,2026-06-23,171000.0,True,fijo,sin_ingresos,2,64.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0132,estacion servicio,salida,gasto,Transporte,1,2026-04-22,2026-04-22,119000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,almacen moda,salida,gasto,Vestimenta,2,2026-04-22,2026-06-25,234000.0,True,fijo,sin_ingresos,2,64.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0132,mercado barrio,salida,gasto,Alimentación,2,2026-04-23,2026-04-26,433000.0,False,variable,sin_ingresos,2,3.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0132,transferencia ayuda,entrada,apoyo_recibido,Apoyos recibidos,1,2026-04-23,2026-04-23,609000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,tienda alimentos,salida,gasto,Alimentación,1,2026-04-24,2026-04-24,456000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,libro digital,salida,gasto,Educación,3,2026-04-26,2026-06-13,138000.0,True,fijo,sin_ingresos,3,24.0,16.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0132,apoyo familiar,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-04-27,2026-04-27,276000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,recarga transporte,salida,gasto,Transporte,3,2026-04-29,2026-06-19,251000.0,True,fijo,sin_ingresos,3,25.5,9.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0132,zapateria,salida,gasto,Vestimenta,1,2026-05-03,2026-05-03,304000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,app domicilio comida,salida,gasto,Alimentación,1,2026-05-07,2026-05-07,174000.0,False,variable,sin_ingresos,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0132,curso de cocina,salida,gasto,Ocio,4,2026-05-09,2026-06-25,221000.0,True,fijo,sin_ingresos,4,11.0,1.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0132,taller vehiculo,salida,gasto,Transporte,2,2026-05-09,2026-05-26,212000.0,False,variable,sin_ingresos,2,17.0,0.0,quincenal,100.0,posible_recurrencia,fijo,alta
PERF_0132,software historia clinica,salida,gasto,Inversión productiva,2,2026-05-14,2026-05-29,776500.0,False,variable,sin_ingresos,2,15.0,0.0,quincenal,100.0,posible_recurrencia,fijo,alta
PERF_0132,bascula profesional,salida,gasto,Inversión productiva,4,2026-05-14,2026-06-26,438000.0,True,fijo,sin_ingresos,4,9.0,3.0,irregular,66.67,sin_regularidad_suficiente,variable,media
